"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01007","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",5.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","5","1022","73","0","2024","3","",6,11,12,12,123344,17214,443,813,"",0.55,0.12,0.13,0.13,0.05,0.27,0.87,0.35,"",3,100.0,3,37.5,4,50.0,2,20.0,69561,129.3,14931,654.0,390,735.8,336,70.4
"01009","5","1022","73","0","2024","3","",13,60,59,58,841262,25230,50,1097,"",0.54,0.35,0.35,0.34,0.19,0.20,0.05,0.55,"",1,8.3,-5,-7.7,-5,-7.8,-8,-12.1,-69027,-7.6,-12297,-32.8,-24,-32.4,20,1.9
"01011","5","1022","73","0","2024","3","N",3,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",4.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","1022","73","0","2024","3","",10,50,47,49,452278,17121,49,715,"",0.76,0.39,0.37,0.39,0.14,0.15,0.06,0.35,"",2,25.0,-5,-9.1,-6,-11.3,-5,-9.3,-54856,-10.8,-17494,-50.5,-211,-81.2,-7,-1.0
"01015","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","1022","73","0","2024","3","",47,267,264,259,3351596,94008,1232,979,"",0.68,0.33,0.32,0.32,0.14,0.15,0.26,0.45,"",1,2.2,11,4.3,15,6.0,15,6.1,216626,6.9,-103438,-52.4,-2566,-67.6,13,1.3
"01017","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",3.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","1022","73","0","2024","3","",13,93,89,85,1438860,37860,97,1244,"",0.68,0.54,0.52,0.50,0.29,0.27,0.08,0.56,"",-1,-7.1,3,3.3,2,2.3,1,1.2,12153,0.9,-776,-2.0,-262,-73.0,-17,-1.3
"01019","5","1022","73","0","2024","3","",9,38,37,38,463187,12569,31,946,"",0.74,0.38,0.38,0.39,0.18,0.14,0.05,0.48,"",0,0.0,-5,-11.6,-6,-14.0,-4,-9.5,-21322,-4.4,-1561,-11.0,-7,-18.4,72,8.2
"01021","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","1022","73","0","2024","3","",15,42,43,44,440498,32581,600,788,"",0.66,0.25,0.25,0.26,0.10,0.24,0.54,0.38,"",1,7.1,-13,-23.6,-5,-10.4,-6,-12.0,-182149,-29.3,-3828,-10.5,240,66.7,-151,-16.1
"01023","5","1022","73","0","2024","3","",4,12,12,12,114788,16767,507,736,"",0.45,0.20,0.20,0.20,0.05,0.41,1.86,0.28,"",1,33.3,-1,-7.7,-3,-20.0,-1,-7.7,-34217,-23.0,6840,68.9,186,57.9,-103,-12.3
"01025","5","1022","73","0","2024","3","",6,24,25,25,249123,21961,55,777,"",0.33,0.16,0.16,0.17,0.06,0.22,0.07,0.35,"",-4,-40.0,-6,-20.0,-6,-19.4,-6,-19.4,33772,15.7,-31219,-58.7,-179,-76.5,237,43.9
"01027","5","1022","73","0","2024","3","",5,17,17,17,171128,8674,20,774,"",0.80,0.21,0.21,0.22,0.08,0.14,0.06,0.39,"",0,0.0,-2,-10.5,-2,-10.5,-2,-10.5,-65361,-27.6,1959,29.2,-152,-88.4,-183,-19.1
"01029","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",8.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","5","1022","73","0","2024","3","",5,15,15,15,523846,8364,17,2686,"",0.70,0.29,0.29,0.29,0.33,0.20,0.06,1.14,"",0,0.0,3,25.0,2,15.4,2,15.4,177384,51.2,6213,288.8,-34,-66.7,582,27.7
"01031","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",1.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","1022","73","0","2024","3","",23,126,122,120,1915545,121298,290,1201,"",0.68,0.39,0.38,0.38,0.22,0.47,0.18,0.59,"",-2,-8.0,9,7.7,5,4.3,2,1.7,431175,29.0,728,0.6,-513,-63.9,228,23.4
"01033","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","1022","73","0","2024","3","",26,115,119,119,1327792,94797,1160,868,"",0.65,0.25,0.26,0.26,0.09,0.29,0.47,0.35,"",1,4.0,-5,-4.2,-2,-1.7,0,0.0,-298764,-18.4,36753,63.3,320,38.1,-175,-16.8
"01035","5","1022","73","0","2024","3","",4,14,14,14,129064,5313,70,709,"",0.56,0.22,0.22,0.23,0.08,0.11,0.20,0.34,"",-1,-20.0,-11,-44.0,-10,-41.7,-10,-41.7,-251292,-66.1,-15996,-75.1,-9,-11.4,-493,-41.0
"01037","5","1022","73","0","2024","3","",5,6,6,6,232736,159,0,2984,"",1.31,0.23,0.22,0.23,0.32,0.01,0.00,1.40,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","1022","73","0","2024","3","",16,53,52,54,608547,32945,269,883,"",0.57,0.23,0.23,0.24,0.10,0.20,0.23,0.41,"",-1,-5.9,-8,-13.1,-8,-13.3,-7,-11.5,-140011,-18.7,-4382,-11.7,-75,-21.8,-66,-7.0
"01041","2","1022","73","0","2024","3","",1,2,2,2,33681,0,0,1295,"",134.86,14.20,14.41,14.49,23.21,0.00,0.00,1.61,"",0,0.0,0,0.0,0,0.0,0,0.0,9198,37.6,0,0.0,0,0.0,353,37.5
"01041","5","1022","73","0","2024","3","",3,18,18,18,308690,149,0,1319,"",0.41,0.28,0.28,0.28,0.18,0.00,0.00,0.63,"",-1,-25.0,-4,-18.2,-1,-5.3,-1,-5.3,51593,20.1,-6378,-97.7,-57,-100.0,330,33.4
"01043","5","1022","73","0","2024","3","",25,163,157,155,2655991,110522,308,1290,"",0.44,0.28,0.27,0.27,0.15,0.23,0.11,0.56,"",-4,-13.8,-12,-6.9,-20,-11.3,-23,-12.9,90097,3.5,-98126,-47.0,-1263,-80.4,173,15.5
"01045","1","1022","73","0","2024","3","",1,6,6,6,41315,0,0,530,"",72.24,7.59,7.66,7.66,2.41,0.00,0.00,0.32,"",0,0.0,0,0.0,-1,-14.3,0,0.0,-12699,-23.5,0,0.0,0,0.0,-126,-19.2
"01045","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","1022","73","0","2024","3","",18,114,111,114,2151403,78256,772,1465,"",0.66,0.34,0.33,0.34,0.18,0.44,0.56,0.53,"",0,0.0,-13,-10.2,-13,-10.5,-7,-5.8,75191,3.6,2591,3.4,553,252.5,177,13.7
"01047","5","1022","73","0","2024","3","",12,55,57,58,693337,26091,90,941,"",0.50,0.26,0.27,0.28,0.12,0.17,0.06,0.44,"",1,9.1,-8,-12.7,-3,-5.0,-3,-4.9,-85603,-11.0,-8223,-24.0,-216,-70.6,-36,-3.7
"01049","5","1022","73","0","2024","3","",16,166,167,169,2806406,80518,291,1290,"",0.44,0.37,0.38,0.39,0.22,0.23,0.15,0.58,"",-2,-11.1,6,3.8,7,4.4,4,2.4,288694,11.5,-42653,-34.6,39,15.5,92,7.7
"01051","5","1022","73","0","2024","3","",41,109,106,105,2145914,86425,559,1548,"",0.93,0.27,0.26,0.26,0.20,0.26,0.30,0.74,"",4,10.8,31,39.7,22,26.2,23,28.0,508811,31.1,12627,17.1,-197,-26.1,0,0.0
"01053","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",2.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","1022","73","0","2024","3","",11,26,24,25,489796,21089,472,1507,"",0.48,0.11,0.10,0.10,0.07,0.12,0.44,0.67,"",1,10.0,0,0.0,-1,-4.0,0,0.0,73352,17.6,15247,261.0,432,1080.0,242,19.1
"01055","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","1022","73","0","2024","3","",33,150,148,143,1844722,155941,1144,965,"",0.55,0.24,0.24,0.24,0.11,0.27,0.30,0.47,"",5,17.9,-25,-14.3,-16,-9.8,-25,-14.9,-344635,-15.7,-21406,-12.1,4,0.4,-32,-3.2
"01057","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",6.35,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","5","1022","73","0","2024","3","",5,9,9,9,113709,1339,4,972,"",0.55,0.12,0.12,0.12,0.06,0.02,0.00,0.49,"",0,0.0,-1,-10.0,-1,-10.0,-1,-10.0,-33158,-22.6,-438,-24.6,-7,-63.6,-158,-14.0
"01059","5","1022","73","0","2024","3","",10,25,25,26,400646,30741,308,1217,"",0.59,0.12,0.12,0.13,0.07,0.23,0.36,0.58,"",1,11.1,-2,-7.4,-3,-10.7,-4,-13.3,-111707,-21.8,11324,58.3,184,148.4,-174,-12.5
"01061","5","1022","73","0","2024","3","N",5,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","1022","73","0","2024","3","N",3,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",7.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","1022","73","0","2024","3","",4,5,5,5,70330,2132,5,1082,"",0.49,0.10,0.10,0.11,0.05,0.07,0.02,0.48,"",1,33.3,1,25.0,1,25.0,-1,-16.7,3149,4.7,-27,-1.3,0,0.0,-25,-2.3
"01067","5","1022","73","0","2024","3","",6,9,9,9,228542,230,1,1953,"",0.58,0.12,0.12,0.13,0.10,0.00,0.00,0.81,"",-2,-25.0,0,0.0,0,0.0,1,12.5,45651,25.0,-17,-6.9,-1,-50.0,330,20.3
"01069","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","1022","73","0","2024","3","",66,387,380,368,5216775,309404,3117,1061,"",0.72,0.41,0.40,0.39,0.18,0.40,0.62,0.46,"",2,3.1,-11,-2.8,-6,-1.6,-17,-4.4,7513,0.1,28667,10.2,775,33.1,33,3.2
"01071","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",2.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","1022","73","0","2024","3","",20,238,243,226,8139260,179904,1036,2657,"",0.69,0.83,0.85,0.80,1.02,0.82,0.62,1.23,"",-1,-4.8,37,18.4,44,22.1,29,14.7,1981048,32.2,-57855,-24.3,357,52.6,277,11.6
"01073","2","1022","73","0","2024","3","",1,25,24,23,499733,0,0,1602,"",1.74,1.65,1.61,1.56,2.19,0.00,0.00,1.37,"",0,0.0,3,13.6,1,4.3,-1,-4.2,136626,37.6,0,0.0,0,0.0,388,32.0
"01073","3","1022","73","0","2024","3","N",3,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","1022","73","0","2024","3","",636,5983,5967,5874,117021485,2992032,19255,1515,"",1.12,0.86,0.87,0.87,0.43,0.57,0.54,0.49,"",29,4.8,-186,-3.0,-169,-2.8,-238,-3.9,-525118,-0.4,-778421,-20.6,-13193,-40.7,42,2.9
"01075","5","1022","73","0","2024","3","",8,12,12,12,225427,4502,10,1445,"",1.08,0.18,0.18,0.18,0.11,0.09,0.03,0.61,"",0,0.0,0,0.0,0,0.0,0,0.0,34661,18.2,-195,-4.2,-3,-23.1,222,18.2
"01077","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","1022","73","0","2024","3","",57,283,268,277,3108998,200978,1188,866,"",0.90,0.49,0.47,0.48,0.20,0.40,0.28,0.41,"",8,16.3,2,0.7,-4,-1.5,3,1.1,-44981,-1.4,36038,21.8,268,29.1,-14,-1.6
"01079","5","1022","73","0","2024","3","",3,32,31,32,435759,11707,214,1059,"",0.21,0.28,0.27,0.27,0.12,0.10,0.11,0.45,"",-1,-25.0,1,3.2,0,0.0,1,3.2,39698,10.0,-7377,-38.7,-170,-44.3,76,7.7
"01081","3","1022","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","1022","73","0","2024","3","",134,634,632,642,15638485,361599,1995,1891,"",1.23,0.51,0.51,0.52,0.42,0.34,0.24,0.82,"",-1,-0.7,-41,-6.1,-44,-6.5,-32,-4.7,1509589,10.7,-136817,-27.5,-1827,-47.8,281,17.5
"01083","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","1022","73","0","2024","3","",35,84,83,84,1422526,67111,1500,1308,"",0.70,0.13,0.13,0.13,0.06,0.12,0.32,0.48,"",2,6.1,-6,-6.7,-7,-7.8,-1,-1.2,-88704,-5.9,15157,29.2,735,96.1,-8,-0.6
"01085","5","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","1022","73","0","2024","3","",4,5,6,7,84859,3028,8,1088,"",0.52,0.05,0.06,0.07,0.03,0.05,0.02,0.44,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","1022","73","0","2024","3","",1,4,4,4,50798,0,0,977,"",5.82,0.40,0.40,0.40,0.19,0.00,0.00,0.47,"",0,0.0,0,0.0,0,0.0,0,0.0,598,1.2,0,0.0,0,0.0,12,1.2
"01089","2","1022","73","0","2024","3","",2,5,6,6,96404,0,0,1309,"",5.79,0.53,0.64,0.65,0.61,0.00,0.00,1.01,"",0,0.0,0,0.0,1,20.0,1,20.0,26905,38.7,0,0.0,0,0.0,240,22.5
"01089","3","1022","73","0","2024","3","",10,127,128,126,1187774,0,0,719,"",1.71,0.67,0.68,0.68,0.56,0.00,0.00,0.82,"",0,0.0,-4,-3.1,2,1.6,2,1.6,138901,13.2,0,0.0,0,0.0,84,13.2
"01089","5","1022","73","0","2024","3","",433,1942,1928,1922,44003259,1273149,9320,1753,"",1.27,0.45,0.45,0.45,0.23,0.41,0.43,0.52,"",34,8.5,16,0.8,-6,-0.3,-15,-0.8,1094361,2.6,-103454,-7.5,-1394,-13.0,45,2.6
"01091","5","1022","73","0","2024","3","",8,25,27,27,505080,19062,270,1475,"",0.57,0.19,0.20,0.21,0.13,0.22,0.54,0.63,"",1,14.3,-1,-3.8,1,3.8,2,8.0,-4662,-0.9,11941,167.7,237,718.2,-53,-3.5
"01093","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",3.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","1022","73","0","2024","3","",12,37,38,38,610061,18552,39,1246,"",0.68,0.20,0.20,0.20,0.12,0.15,0.05,0.58,"",0,0.0,4,12.1,6,18.8,3,8.6,95292,18.5,-2774,-13.0,-210,-84.3,58,4.9
"01095","5","1022","73","0","2024","3","",50,289,288,276,5148197,188426,2243,1393,"",0.79,0.38,0.38,0.37,0.24,0.30,0.69,0.65,"",6,13.6,-15,-4.9,-17,-5.6,-33,-10.7,-7480,-0.1,-89366,-32.2,-941,-29.6,97,7.5
"01097","3","1022","73","0","2024","3","N",4,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","1022","73","0","2024","3","",211,1795,1787,1730,34020420,1210348,7187,1478,"",0.70,0.55,0.55,0.54,0.30,0.46,0.35,0.55,"",3,1.4,-45,-2.4,-11,-0.6,-75,-4.2,-733467,-2.1,-126187,-9.4,-3316,-31.6,5,0.3
"01099","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",4.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01099","5","1022","73","0","2024","3","",6,45,44,44,531618,14857,123,922,"",0.49,0.41,0.39,0.39,0.15,0.14,0.09,0.39,"",1,20.0,-1,-2.2,-5,-10.2,-3,-6.4,-46652,-8.1,-7588,-33.8,34,38.2,-18,-1.9
"01101","2","1022","73","0","2024","3","",4,52,52,52,970941,0,0,1436,"",21.99,9.65,9.75,9.86,13.62,0.00,0.00,1.40,"",0,0.0,4,8.3,3,6.1,2,4.0,185239,23.6,0,0.0,0,0.0,203,16.5
"01101","5","1022","73","0","2024","3","",158,1267,1250,1223,22349792,879164,5335,1379,"",0.88,0.51,0.51,0.51,0.26,0.51,0.39,0.51,"",2,1.3,-53,-4.0,-119,-8.7,-109,-8.2,-63705,-0.3,719,0.1,-296,-5.3,93,7.2
"01103","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","1022","73","0","2024","3","",51,301,294,292,5629724,187670,1026,1465,"",0.61,0.31,0.30,0.30,0.17,0.23,0.22,0.56,"",5,10.9,2,0.7,2,0.7,-12,-3.9,129024,2.3,-64788,-25.7,-785,-43.3,47,3.3
"01105","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",12.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","1022","73","0","2024","3","",5,38,38,36,406127,27279,56,837,"",0.51,0.55,0.55,0.53,0.20,0.64,0.20,0.36,"",0,0.0,3,8.6,2,5.6,2,5.9,21345,5.5,10610,63.7,16,40.0,-9,-1.1
"01109","5","1022","73","0","2024","3","",11,27,25,27,291741,27451,424,852,"",0.56,0.09,0.09,0.09,0.03,0.12,0.26,0.37,"",3,37.5,0,0.0,-3,-10.7,6,28.6,41856,16.8,7817,39.8,248,140.9,93,12.3
"01111","5","1022","73","0","2024","3","",7,24,25,25,331369,14956,31,1033,"",0.60,0.26,0.28,0.28,0.15,0.22,0.06,0.53,"",0,0.0,-5,-17.2,-4,-13.8,-2,-7.4,-36170,-9.8,637,4.4,-172,-84.7,35,3.5
"01113","5","1022","73","0","2024","3","",27,109,112,114,1700615,118981,1322,1171,"",0.91,0.41,0.43,0.44,0.24,0.54,0.80,0.57,"",2,8.0,6,5.8,2,1.8,11,10.7,-89568,-5.0,-58226,-32.9,-599,-31.2,-136,-10.4
"01115","5","1022","73","0","2024","3","",42,141,144,138,2131590,187230,2909,1163,"",0.88,0.34,0.34,0.34,0.18,0.50,0.96,0.53,"",6,16.7,-48,-25.4,-49,-25.4,-58,-29.6,-692382,-24.5,56895,43.7,981,50.9,36,3.2
"01117","3","1022","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","1022","73","0","2024","3","",245,1089,1069,1061,22595006,703514,8216,1620,"",1.37,0.68,0.67,0.68,0.39,0.54,0.88,0.57,"",18,7.9,44,4.2,38,3.7,30,2.9,-1148429,-4.8,-36522,-4.9,98,1.2,-144,-8.2
"01119","5","1022","73","0","2024","3","",3,13,13,13,238384,1905,17,1411,"",0.42,0.26,0.25,0.25,0.17,0.06,0.09,0.67,"",0,0.0,0,0.0,0,0.0,0,0.0,5662,2.4,-1162,-37.9,-11,-39.3,34,2.5
"01121","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","1022","73","0","2024","3","",27,115,111,112,2342607,54466,347,1599,"",0.70,0.19,0.19,0.19,0.11,0.12,0.12,0.58,"",1,3.8,1,0.9,-2,-1.8,-2,-1.8,210859,9.9,14797,37.3,22,6.8,156,10.8
"01123","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",2.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01123","5","1022","73","0","2024","3","",16,97,98,95,1456001,68571,369,1159,"",0.62,0.39,0.40,0.40,0.22,0.30,0.21,0.55,"",0,0.0,-1,-1.0,0,0.0,-9,-8.7,-80252,-5.2,286,0.4,-331,-47.3,-23,-1.9
"01125","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","1022","73","0","2024","3","",109,493,481,484,10035509,274155,4282,1588,"",0.82,0.27,0.26,0.26,0.16,0.20,0.45,0.62,"",7,6.9,-87,-15.0,-99,-17.1,-96,-16.6,-2738282,-21.4,-38431,-12.3,229,5.7,-106,-6.3
"01127","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","1022","73","0","2024","3","",18,87,85,82,1591160,26562,69,1446,"",0.47,0.25,0.24,0.24,0.17,0.09,0.03,0.68,"",1,5.9,2,2.4,-1,-1.2,-1,-1.2,-14565,-0.9,-16053,-37.7,-390,-85.0,-13,-0.9
"01129","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",7.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01129","5","1022","73","0","2024","3","N",4,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","3","1022","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",7.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","1022","73","0","2024","3","",5,43,41,41,671475,11862,24,1240,"",0.63,0.84,0.82,0.83,0.43,0.43,0.10,0.52,"",-1,-16.7,2,4.9,-1,-2.4,-1,-2.4,-26071,-3.7,2157,22.2,-8,-25.0,-48,-3.7
