"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01009","5","1024","73","0","2024","3","",106,421,405,402,5972895,389520,2495,1122,"",0.52,0.32,0.31,0.31,0.30,0.29,0.27,0.97,"",2,1.9,-64,-13.2,-74,-15.4,-38,-8.6,-291021,-4.6,-91749,-19.1,-334,-11.8,92,8.9
"01011","5","1024","73","0","2024","3","",15,238,234,237,4103978,179052,384,1336,"",0.34,0.59,0.59,0.59,0.59,0.51,0.18,1.01,"",5,50.0,4,1.7,0,0.0,-3,-1.2,574747,16.3,-84773,-32.1,-4572,-92.3,186,16.2
"01013","5","1024","73","0","2024","3","",48,633,676,686,7043153,1629911,6229,815,"",0.43,0.64,0.68,0.70,0.47,1.36,0.84,0.70,"",-3,-5.9,-172,-21.4,-85,-11.2,-20,-2.8,-32836,-0.5,-488993,-23.1,-18201,-74.5,96,13.4
"01015","1","1024","73","0","2024","3","",5,32,33,33,700019,0,0,1648,"",14.25,1.54,1.59,1.59,1.88,0.00,0.00,1.20,"",0,0.0,-7,-17.9,-7,-17.5,-9,-21.4,-83644,-10.7,0,0.0,0,0.0,153,10.2
"01015","3","1024","73","0","2024","3","N",4,0,0,0,0,0,0,0,"N",3.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","1024","73","0","2024","3","",382,3354,3375,3478,40601108,7170141,55824,918,"",0.65,0.53,0.53,0.55,0.39,1.08,1.25,0.72,"",15,4.1,-37,-1.1,-132,-3.8,54,1.6,1916327,5.0,1069245,17.5,9092,19.5,53,6.1
"01017","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",3.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","1024","73","0","2024","3","",100,643,678,676,6914873,1477758,21362,799,"",0.62,0.48,0.50,0.51,0.31,1.01,1.89,0.62,"",3,3.1,203,46.1,244,56.2,255,60.6,2413888,53.6,573054,63.3,6866,47.4,-3,-0.4
"01019","5","1024","73","0","2024","3","",54,383,372,373,4591647,1172158,6841,939,"",0.52,0.49,0.49,0.48,0.40,1.28,1.27,0.83,"",3,5.9,35,10.1,28,8.1,30,8.7,721719,18.6,48858,4.3,-2988,-30.4,76,8.8
"01021","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",2.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","1024","73","0","2024","3","",91,318,329,310,3247600,420284,3216,783,"",0.47,0.24,0.25,0.24,0.16,0.30,0.31,0.66,"",8,9.6,-3,-0.9,2,0.6,-23,-6.9,-168896,-4.9,-22226,-5.0,-586,-15.4,-21,-2.6
"01023","5","1024","73","0","2024","3","",36,150,151,150,1918091,151568,922,981,"",0.48,0.32,0.32,0.32,0.20,0.35,0.36,0.64,"",4,12.5,37,32.7,36,31.3,32,27.1,427189,28.7,38649,34.2,-81,-8.1,-13,-1.3
"01025","1","1024","73","0","2024","3","",1,5,5,5,127600,0,0,1963,"",10.90,1.30,1.30,1.32,1.82,0.00,0.00,1.40,"",0,0.0,0,0.0,0,0.0,0,0.0,6589,5.4,0,0.0,0,0.0,101,5.4
"01025","5","1024","73","0","2024","3","",55,254,253,244,2843743,166453,1131,874,"",0.36,0.21,0.21,0.21,0.14,0.16,0.16,0.67,"",0,0.0,1,0.4,-1,-0.4,-4,-1.6,13535,0.5,-25159,-13.1,173,18.1,9,1.0
"01027","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",9.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","1024","73","0","2024","3","",21,76,76,76,872196,82396,723,883,"",0.39,0.12,0.12,0.12,0.10,0.12,0.23,0.77,"",0,0.0,-2,-2.6,-2,-2.6,-1,-1.3,90010,11.5,-11181,-11.9,103,16.6,108,13.9
"01029","5","1024","73","0","2024","3","",27,60,58,57,798005,55062,534,1052,"",0.44,0.15,0.14,0.14,0.11,0.12,0.21,0.77,"",-1,-3.6,15,33.3,19,48.7,21,58.3,378020,90.0,30353,122.8,171,47.1,244,30.2
"01031","3","1024","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",3.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","1024","73","0","2024","3","",198,1274,1234,1201,16756570,1187238,6498,1043,"",0.69,0.51,0.49,0.48,0.43,0.44,0.44,0.88,"",-2,-1.0,109,9.4,97,8.5,14,1.2,1292304,8.4,-213663,-15.3,-2791,-30.0,20,2.0
"01033","3","1024","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",3.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","1024","73","0","2024","3","",177,951,958,971,10962390,1302885,10800,878,"",0.52,0.27,0.27,0.27,0.16,0.38,0.47,0.61,"",14,8.6,-101,-9.6,-46,-4.6,-63,-6.1,-654560,-5.6,-608289,-31.8,-3774,-25.9,10,1.2
"01035","5","1024","73","0","2024","3","",30,204,204,203,2375045,308507,4602,897,"",0.49,0.42,0.42,0.43,0.32,0.61,1.44,0.75,"",1,3.4,13,6.8,13,6.8,29,16.7,666826,39.0,170944,124.3,3223,233.7,188,26.5
"01037","5","1024","73","0","2024","3","",14,35,37,38,974524,74948,1009,2044,"",0.43,0.17,0.18,0.18,0.29,0.38,0.57,1.65,"",0,0.0,5,16.7,8,27.6,8,26.7,60793,6.7,14260,23.5,128,14.5,-325,-13.7
"01039","3","1024","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",4.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","1024","73","0","2024","3","",130,642,629,591,7233491,650609,3933,896,"",0.55,0.36,0.36,0.34,0.26,0.39,0.36,0.72,"",5,4.0,-28,-4.2,-54,-7.9,-59,-9.1,79281,1.1,-94086,-12.6,-2096,-34.8,72,8.7
"01041","5","1024","73","0","2024","3","",22,273,271,268,3024245,84970,438,859,"",0.35,0.55,0.55,0.54,0.39,0.20,0.13,0.71,"",1,4.8,-15,-5.2,-7,-2.5,4,1.5,-356992,-10.6,-95412,-52.9,-283,-39.3,-81,-8.6
"01043","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","1024","73","0","2024","3","",275,1776,1800,1795,21914652,2857539,18190,942,"",0.56,0.39,0.40,0.40,0.28,0.58,0.70,0.71,"",25,10.0,115,6.9,121,7.2,95,5.6,1956276,9.8,-461210,-13.9,-2127,-10.5,28,3.1
"01045","1","1024","73","0","2024","3","",5,27,27,26,431813,0,0,1246,"",36.00,3.14,3.15,3.05,2.24,0.00,0.00,0.72,"",0,0.0,-1,-3.6,-1,-3.6,1,4.0,-73517,-14.5,0,0.0,0,0.0,-194,-13.5
"01045","3","1024","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",4.56,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","1024","73","0","2024","3","",184,1638,1614,1600,24585483,2280532,10606,1169,"",0.79,0.62,0.61,0.61,0.45,1.24,0.83,0.73,"",3,1.7,-80,-4.7,-106,-6.2,-128,-7.4,-2562401,-9.4,-337056,-12.9,-38031,-78.2,-44,-3.6
"01047","1","1024","73","0","2024","3","",1,17,18,18,497066,0,0,2164,"",8.25,3.22,3.37,3.40,5.39,0.00,0.00,1.62,"",0,0.0,0,0.0,2,12.5,2,12.5,47043,10.5,0,0.0,0,0.0,45,2.1
"01047","3","1024","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",5.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","1024","73","0","2024","3","",101,646,718,710,6961061,1309262,12733,775,"",0.50,0.40,0.44,0.44,0.27,0.81,0.84,0.63,"",0,0.0,-52,-7.4,14,2.0,-18,-2.5,376093,5.7,-305770,-18.9,-7126,-35.9,62,8.7
"01049","5","1024","73","0","2024","3","",183,1245,1281,1274,15547272,2962480,12706,944,"",0.59,0.36,0.38,0.38,0.27,0.80,0.69,0.74,"",15,8.9,-87,-6.5,-72,-5.3,-47,-3.6,1973096,14.5,-349276,-10.5,-7115,-35.9,162,20.7
"01051","3","1024","73","0","2024","3","",3,8,8,9,303855,18280,494,2805,"",4.26,0.58,0.58,0.66,2.01,5.48,40.43,3.32,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","1024","73","0","2024","3","",285,1476,1491,1506,26697955,1340364,8938,1377,"",0.76,0.47,0.48,0.48,0.54,0.39,0.51,1.14,"",20,7.5,273,22.7,292,24.4,328,27.8,8185711,44.2,-86396,-6.1,-2804,-23.9,184,15.4
"01053","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",2.71,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","1024","73","0","2024","3","",109,867,874,857,9224541,848656,4131,819,"",0.56,0.46,0.46,0.46,0.29,0.48,0.41,0.63,"",1,0.9,-11,-1.3,-12,-1.4,-63,-6.8,-1497740,-14.0,-589653,-41.0,-10454,-71.7,-103,-11.2
"01055","3","1024","73","0","2024","3","",3,25,23,23,288018,0,0,936,"",3.10,1.20,1.09,1.10,1.28,0.00,0.00,1.13,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","1024","73","0","2024","3","",310,2503,2523,2427,28117231,5774516,26024,871,"",0.60,0.52,0.53,0.51,0.38,0.95,0.74,0.74,"",16,5.4,67,2.8,44,1.8,-68,-2.7,2377240,9.2,-302903,-5.0,-15554,-37.4,69,8.6
"01057","5","1024","73","0","2024","3","",34,185,224,217,3731826,836591,19773,1376,"",0.44,0.32,0.38,0.37,0.42,1.20,2.40,1.19,"",4,13.3,31,20.1,69,44.5,63,40.9,1371578,58.1,85553,11.4,1462,8.0,200,17.0
"01059","5","1024","73","0","2024","3","",66,331,327,325,3971198,348094,1882,932,"",0.45,0.21,0.20,0.21,0.16,0.25,0.24,0.77,"",1,1.5,3,0.9,4,1.2,17,5.5,263335,7.1,-69077,-16.6,-2668,-58.6,40,4.5
"01061","5","1024","73","0","2024","3","",72,375,371,365,3849536,523376,2470,800,"",0.56,0.47,0.46,0.47,0.34,0.61,0.48,0.73,"",6,9.1,29,8.4,43,13.1,41,12.7,590006,18.1,172960,49.4,834,51.0,46,6.1
"01063","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",14.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","1024","73","0","2024","3","",7,33,34,33,421045,129064,3407,972,"",0.19,0.13,0.14,0.14,0.12,0.41,1.48,0.86,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","1","1024","73","0","2024","3","",1,4,4,4,89425,0,0,1720,"",24.00,3.27,3.29,3.31,3.98,0.00,0.00,1.21,"",0,0.0,-1,-20.0,-1,-20.0,-1,-20.0,-19834,-18.2,0,0.0,0,0.0,39,2.3
"01065","5","1024","73","0","2024","3","",24,113,111,107,1366521,199635,1120,953,"",0.34,0.30,0.30,0.29,0.22,0.59,0.49,0.73,"",3,14.3,20,21.5,20,22.0,13,13.8,358550,35.6,55321,38.3,-248,-18.1,116,13.9
"01067","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",6.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","1024","73","0","2024","3","",58,487,482,315,11335253,391752,1759,2037,"",0.66,0.84,0.84,0.57,1.10,0.77,0.61,1.46,"",0,0.0,-11,-2.2,-23,-4.6,-203,-39.2,1023078,9.9,-344765,-46.8,-1320,-42.9,472,30.2
"01069","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","1024","73","0","2024","3","",532,4428,4335,4325,51858270,6682208,35110,914,"",0.68,0.60,0.59,0.59,0.41,0.82,0.75,0.69,"",19,3.7,20,0.5,-89,-2.0,22,0.5,2314215,4.7,-277091,-4.0,-19348,-35.5,44,5.1
"01071","5","1024","73","0","2024","3","",131,416,430,435,6439832,629033,7382,1160,"",0.53,0.19,0.19,0.20,0.18,0.28,0.47,0.93,"",6,4.8,-30,-6.7,-16,-3.6,-12,-2.7,465666,7.8,-100629,-13.8,1021,16.1,130,12.6
"01073","1","1024","73","0","2024","3","",1,20,20,19,390247,0,0,1526,"",0.35,0.11,0.12,0.11,0.09,0.00,0.00,0.79,"",0,0.0,0,0.0,0,0.0,-1,-5.0,-24965,-6.0,0,0.0,0,0.0,-71,-4.4
"01073","3","1024","73","0","2024","3","",17,265,259,253,3934644,0,0,1169,"",1.88,1.13,1.10,1.09,1.04,0.00,0.00,0.94,"N",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","1024","73","0","2024","3","",4691,48685,48629,47861,939890356,64625405,341083,1494,"",0.97,0.91,0.91,0.91,0.76,1.19,1.02,0.84,"",241,5.4,-1841,-3.6,-2174,-4.3,-2298,-4.6,2847757,0.3,-8574997,-11.7,-132555,-28.0,67,4.7
"01075","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",8.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01075","5","1024","73","0","2024","3","",32,266,271,263,4544228,167864,716,1311,"",0.51,0.53,0.53,0.51,0.50,0.34,0.23,0.96,"",2,6.7,3,1.1,-1,-0.4,-6,-2.2,575969,14.5,-47416,-22.0,-245,-25.5,172,15.1
"01077","1","1024","73","0","2024","3","",1,26,26,26,401928,0,0,1189,"",3.13,1.79,1.79,1.78,1.62,0.00,0.00,0.91,"",0,0.0,0,0.0,0,0.0,-1,-3.7,-36714,-8.4,0,0.0,0,0.0,-92,-7.2
"01077","3","1024","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",1.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","1024","73","0","2024","3","",374,2048,2079,2101,25137517,2537134,11969,931,"",0.70,0.46,0.47,0.47,0.36,0.48,0.30,0.77,"",18,5.1,-238,-10.4,-202,-8.9,-226,-9.7,-1781615,-6.6,-963735,-27.5,-9882,-45.2,30,3.3
"01079","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",4.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","5","1024","73","0","2024","3","",58,558,550,545,10814878,484181,6158,1510,"",0.49,0.64,0.62,0.60,0.68,0.40,0.33,1.10,"",-1,-1.7,55,10.9,37,7.2,24,4.6,903897,9.1,178687,58.5,4739,334.0,22,1.5
"01081","3","1024","73","0","2024","3","",3,52,55,57,695012,0,0,978,"",1.72,1.24,1.29,1.33,1.34,0.00,0.00,1.04,"",0,0.0,-2,-3.7,-1,-1.8,4,7.5,33193,5.0,0,0.0,0,0.0,41,4.4
"01081","5","1024","73","0","2024","3","",848,7043,7284,7440,77246339,13564866,116660,819,"",0.91,0.74,0.75,0.77,0.46,1.24,1.51,0.61,"",53,6.7,217,3.2,219,3.1,360,5.1,7804054,11.2,1043583,8.3,8737,8.1,55,7.2
"01083","3","1024","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",2.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","1024","73","0","2024","3","",368,1719,1713,1685,27878971,2263381,27195,1257,"",0.86,0.35,0.35,0.34,0.28,0.38,0.63,0.80,"",52,16.5,103,6.4,71,4.3,50,3.1,3401789,13.9,-491218,-17.8,395,1.5,103,8.9
"01085","1","1024","73","0","2024","3","",1,10,11,11,176102,0,0,1270,"",39.15,7.91,8.68,8.75,6.00,0.00,0.00,0.71,"",0,0.0,0,0.0,1,10.0,1,10.0,1636,0.9,0,0.0,0,0.0,-72,-5.4
"01085","5","1024","73","0","2024","3","",13,26,25,25,413891,24251,345,1257,"",0.30,0.07,0.06,0.06,0.05,0.09,0.14,0.76,"",0,0.0,-4,-13.3,-6,-19.4,-6,-19.4,20102,5.1,-49767,-67.2,-201,-36.8,269,27.2
"01087","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",8.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","1024","73","0","2024","3","",30,291,334,332,3784466,776434,4745,913,"",0.45,0.40,0.45,0.46,0.28,1.34,1.10,0.64,"",2,7.1,50,20.7,102,44.0,93,38.9,1343209,55.0,137508,21.5,1116,30.8,122,15.4
"01089","1","1024","73","0","2024","3","",8,938,938,933,20855558,0,0,1713,"",4.64,8.58,8.62,8.61,6.93,0.00,0.00,0.81,"",0,0.0,-13,-1.4,-25,-2.6,-35,-3.6,-3426280,-14.1,0,0.0,0,0.0,-231,-11.9
"01089","3","1024","73","0","2024","3","",40,525,523,552,11871630,319096,4874,1712,"",7.35,3.58,3.55,3.76,4.53,10.03,34.81,1.25,"",12,42.9,177,50.9,170,48.2,203,58.2,3459812,41.1,103345,47.9,3012,161.8,-137,-7.4
"01089","5","1024","73","0","2024","3","",3562,56759,57212,56985,1457851788,49184190,264088,1968,"",1.23,1.69,1.71,1.71,1.71,1.52,1.32,1.01,"",240,7.2,-1146,-2.0,-1130,-1.9,-1423,-2.4,44160335,3.1,-1961929,-3.8,-56901,-17.7,100,5.4
"01091","1","1024","73","0","2024","3","",1,15,16,16,281961,0,0,1384,"",14.10,4.49,4.75,4.82,4.42,0.00,0.00,0.94,"",0,0.0,0,0.0,2,14.3,2,14.3,26072,10.2,0,0.0,0,0.0,11,0.8
"01091","3","1024","73","0","2024","3","N",1,0,0,0,0,0,0,0,"N",4.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","5","1024","73","0","2024","3","",44,768,804,815,11249744,370174,1570,1088,"",0.37,0.75,0.78,0.80,0.62,0.41,0.33,0.81,"",3,7.3,6,0.8,34,4.4,53,7.0,352620,3.2,-123384,-25.0,-945,-37.6,-8,-0.7
"01093","5","1024","73","0","2024","3","",47,150,155,153,1754160,127331,426,884,"",0.31,0.10,0.11,0.10,0.07,0.10,0.05,0.71,"",1,2.2,-299,-66.6,-276,-64.0,-240,-61.1,-1407300,-44.5,-319167,-71.5,-3865,-90.1,311,54.3
"01095","1","1024","73","0","2024","3","",1,9,9,9,130636,0,0,1117,"",3.11,0.46,0.47,0.47,0.39,0.00,0.00,0.83,"",0,0.0,1,12.5,1,12.5,1,12.5,-13773,-9.5,0,0.0,0,0.0,-272,-19.6
"01095","3","1024","73","0","2024","3","N",3,0,0,0,0,0,0,0,"N",2.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","5","1024","73","0","2024","3","",334,2920,2907,2965,36329639,3672426,14286,954,"",0.62,0.49,0.49,0.50,0.38,0.56,0.47,0.77,"",15,4.7,23,0.8,-9,-0.3,69,2.4,2321750,6.8,-524980,-12.5,-11326,-44.2,53,5.9
"01097","1","1024","73","0","2024","3","",3,644,641,637,15818064,0,0,1899,"",1.97,7.76,7.76,7.76,8.72,0.00,0.00,1.12,"",0,0.0,-2,-0.3,-4,-0.6,-11,-1.7,-155164,-1.0,0,0.0,0,0.0,-2,-0.1
"01097","3","1024","73","0","2024","3","",8,38,40,42,942780,15403,31,1813,"",1.66,0.34,0.36,0.38,0.60,0.58,0.23,1.66,"",1,14.3,4,11.8,5,14.3,6,16.7,268644,39.9,15403,100.0,31,100.0,331,22.3
"01097","5","1024","73","0","2024","3","",2073,19225,19167,19020,307085224,24057236,155337,1234,"",0.81,0.76,0.75,0.75,0.60,0.89,0.80,0.79,"",100,5.1,-1451,-7.0,-1530,-7.4,-1663,-8.0,-3441750,-1.1,-4094824,-14.5,-106134,-40.6,79,6.8
"01099","1","1024","73","0","2024","3","",1,1,1,1,21676,0,0,1667,"",16.13,0.36,0.35,0.35,0.40,0.00,0.00,1.12,"",0,0.0,0,0.0,0,0.0,0,0.0,197,0.9,0,0.0,0,0.0,15,0.9
"01099","3","1024","73","0","2024","3","N",2,0,0,0,0,0,0,0,"N",10.21,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01099","5","1024","73","0","2024","3","",42,380,373,359,4812537,519281,2096,999,"",0.40,0.44,0.43,0.40,0.31,0.48,0.16,0.73,"",3,7.7,25,7.0,6,1.6,3,0.8,380544,8.6,-130667,-20.1,-1225,-36.9,50,5.3
"01101","1","1024","73","0","2024","3","",4,11,11,11,175231,0,0,1225,"",4.41,0.18,0.18,0.18,0.13,0.00,0.00,0.72,"",0,0.0,-1,-8.3,-1,-8.3,-1,-8.3,-32618,-15.7,0,0.0,0,0.0,-107,-8.0
"01101","3","1024","73","0","2024","3","",12,201,210,211,4497600,223398,2225,1669,"",4.19,2.41,2.50,2.53,3.79,12.78,24.75,1.53,"",2,20.0,107,113.8,116,123.4,113,115.3,2459893,120.7,8446,3.9,-3579,-61.7,25,1.5
"01101","5","1024","73","0","2024","3","",1482,16298,16237,16353,234440441,25473586,209750,1107,"",0.97,0.85,0.85,0.87,0.61,1.43,1.63,0.71,"",66,4.7,-358,-2.1,-586,-3.5,-552,-3.3,2285846,1.0,-5702362,-18.3,-56015,-21.1,44,4.1
"01103","1","1024","73","0","2024","3","",1,6,6,6,51603,0,0,662,"",2.37,0.24,0.24,0.24,0.10,0.00,0.00,0.40,"",0,0.0,2,50.0,2,50.0,2,50.0,-25376,-33.0,0,0.0,0,0.0,-818,-55.3
"01103","3","1024","73","0","2024","3","",3,44,44,44,625922,0,0,1094,"",2.25,1.32,1.31,1.31,1.35,0.00,0.00,1.03,"",0,0.0,3,7.3,5,12.8,2,4.8,45268,7.8,0,0.0,0,0.0,-4,-0.4
"01103","5","1024","73","0","2024","3","",485,5570,5603,5594,75562417,9789030,40069,1040,"",0.68,0.73,0.73,0.74,0.50,1.14,0.92,0.69,"",19,4.1,44,0.8,209,3.9,139,2.5,5673466,8.1,-260600,-2.6,-26722,-40.0,55,5.6
"01105","5","1024","73","0","2024","3","",21,147,147,149,1862648,166085,1231,970,"",0.54,0.57,0.56,0.57,0.51,0.80,0.71,0.90,"",-2,-8.7,3,2.1,8,5.8,21,16.4,123821,7.1,-141727,-46.0,-1030,-45.6,-6,-0.6
"01107","1","1024","73","0","2024","3","",1,6,6,6,126566,0,0,1623,"",20.01,3.46,3.45,3.48,3.88,0.00,0.00,1.12,"",0,0.0,0,0.0,0,0.0,0,0.0,15316,13.8,0,0.0,0,0.0,197,13.8
