"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01007","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",5.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","5","1022","73","0","2024","1","",7,16,15,15,175171,109131,1380,879,"",0.65,0.17,0.16,0.16,0.06,0.12,0.26,0.36,"N",5,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","5","1022","73","0","2024","1","",13,58,56,58,826979,430580,1270,1110,"",0.55,0.34,0.32,0.33,0.19,0.30,0.19,0.56,"",1,8.3,-14,-19.4,-15,-21.1,-13,-18.3,-161318,-16.3,-124568,-22.4,-1041,-45.0,44,4.1
"01011","5","1022","73","0","2024","1","N",3,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",4.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","1022","73","0","2024","1","",9,53,49,49,463893,260761,1151,709,"",0.67,0.40,0.37,0.38,0.13,0.20,0.16,0.34,"",1,12.5,-2,-3.6,-4,-7.5,-2,-3.9,-24863,-5.1,-9914,-3.7,-429,-27.2,0,0.0
"01015","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","1022","73","0","2024","1","",49,300,300,289,4018818,1984705,16765,1043,"",0.70,0.36,0.36,0.35,0.15,0.28,0.48,0.43,"",4,8.9,30,11.1,37,14.1,22,8.2,587721,17.1,314899,18.9,-2195,-11.6,53,5.4
"01017","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",2.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","1022","73","0","2024","1","",13,83,86,91,1418214,652619,4965,1259,"",0.68,0.50,0.51,0.54,0.28,0.39,0.60,0.55,"",-1,-7.1,-31,-27.2,-31,-26.5,-26,-22.2,-263868,-15.7,-224177,-25.6,-13711,-73.4,144,12.9
"01019","5","1022","73","0","2024","1","",9,39,39,38,456041,267843,683,907,"",0.75,0.39,0.38,0.37,0.17,0.30,0.16,0.45,"",1,12.5,2,5.4,1,2.6,-2,-5.0,-21784,-4.6,-11805,-4.2,-85,-11.1,-52,-5.4
"01021","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",2.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","1022","73","0","2024","1","",15,46,48,47,527433,290649,1415,863,"",0.66,0.27,0.28,0.27,0.11,0.18,0.14,0.40,"",1,7.1,-1,-2.1,-1,-2.0,1,2.2,-40824,-7.2,647,0.2,-870,-38.1,-60,-6.5
"01023","5","1022","73","0","2024","1","",3,13,12,13,108554,75792,1249,659,"",0.34,0.21,0.19,0.20,0.05,0.11,0.40,0.24,"",0,0.0,-1,-7.1,-3,-20.0,-2,-13.3,-13048,-10.7,-5807,-7.1,91,7.9,21,3.3
"01025","5","1022","73","0","2024","1","",6,23,24,24,230422,154252,839,749,"",0.32,0.15,0.15,0.15,0.05,0.10,0.10,0.32,"",-1,-14.3,-13,-36.1,-9,-27.3,-9,-27.3,2762,1.2,-10684,-6.5,-115,-12.1,234,45.4
"01027","5","1022","73","0","2024","1","",5,20,19,19,186603,111930,300,742,"",0.81,0.25,0.23,0.23,0.09,0.14,0.09,0.36,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",8.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","5","1022","73","0","2024","1","",5,13,13,14,515044,106002,431,2971,"",0.70,0.26,0.26,0.28,0.33,0.22,0.15,1.25,"",-1,-16.7,-1,-7.1,0,0.0,1,7.7,124391,31.8,12017,12.8,48,12.5,717,31.8
"01031","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","1022","73","0","2024","1","",25,130,123,122,1665667,713593,2766,1025,"",0.74,0.40,0.37,0.37,0.19,0.21,0.19,0.50,"",0,0.0,26,25.0,22,21.8,20,19.6,280914,20.3,63892,9.8,-1472,-34.7,-16,-1.5
"01033","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","1022","73","0","2024","1","",26,114,113,114,1713731,684860,5198,1160,"",0.67,0.25,0.24,0.24,0.11,0.15,0.20,0.45,"",3,13.0,-15,-11.6,-18,-13.7,-28,-19.7,-78999,-4.4,-109915,-13.8,-4102,-44.1,131,12.7
"01035","5","1022","73","0","2024","1","",4,13,13,13,122866,86502,410,727,"",0.56,0.21,0.21,0.21,0.07,0.15,0.16,0.36,"",-1,-20.0,-10,-43.5,-10,-43.5,-10,-43.5,-315534,-72.0,-77723,-47.3,-184,-31.0,-739,-50.4
"01037","5","1022","73","0","2024","1","N",5,0,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","1022","73","0","2024","1","",17,59,58,62,726220,381313,2512,936,"",0.61,0.26,0.25,0.27,0.11,0.18,0.21,0.44,"",3,21.4,-2,-3.3,-6,-9.4,-1,-1.6,-13971,-1.9,10471,2.8,-959,-27.6,27,3.0
"01041","2","1022","73","0","2024","1","",1,2,2,2,26795,0,0,1031,"",126.61,13.81,14.21,13.90,22.12,0.00,0.00,1.58,"",0,0.0,0,0.0,0,0.0,0,0.0,-1926,-6.7,0,0.0,0,0.0,-74,-6.7
"01041","5","1022","73","0","2024","1","",3,19,18,18,304603,134295,269,1278,"",0.39,0.28,0.27,0.27,0.17,0.20,0.05,0.62,"",-1,-25.0,5,35.7,3,20.0,3,20.0,82260,37.0,37036,38.1,-175,-39.4,112,9.6
"01043","5","1022","73","0","2024","1","",25,173,178,181,2811657,1155226,4292,1220,"",0.45,0.30,0.30,0.31,0.16,0.19,0.18,0.53,"",-4,-13.8,-10,-5.5,-5,-2.7,0,0.0,5842,0.2,24093,2.1,-1142,-21.0,36,3.0
"01045","1","1022","73","0","2024","1","",1,5,5,6,41752,0,0,602,"",72.95,6.37,6.34,7.65,3.00,0.00,0.00,0.44,"",0,0.0,-1,-16.7,-2,-28.6,-1,-14.3,-3728,-8.2,0,0.0,0,0.0,77,14.7
"01045","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",2.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","1022","73","0","2024","1","",18,119,117,117,2228047,881658,3539,1457,"",0.65,0.35,0.34,0.34,0.17,0.27,0.24,0.51,"",1,5.9,-5,-4.0,-8,-6.4,-10,-7.9,95791,4.5,20886,2.4,-48,-1.3,148,11.3
"01047","5","1022","73","0","2024","1","",12,59,60,59,718637,359439,2554,932,"",0.50,0.28,0.28,0.27,0.12,0.18,0.16,0.43,"",0,0.0,-8,-11.9,-7,-10.4,-9,-13.2,-131292,-15.4,-58021,-13.9,-2804,-52.3,-39,-4.0
"01049","5","1022","73","0","2024","1","",15,155,157,159,2630645,1117108,2461,1289,"",0.41,0.36,0.36,0.36,0.20,0.24,0.12,0.56,"",-2,-11.8,-6,-3.7,-4,-2.5,0,0.0,129949,5.2,-37330,-3.2,-341,-12.2,89,7.4
"01051","5","1022","73","0","2024","1","",39,103,101,100,2521394,690390,5615,1914,"",0.91,0.26,0.25,0.25,0.23,0.19,0.36,0.89,"N",5,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",2.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","1022","73","0","2024","1","",11,27,24,24,472794,175171,794,1455,"",0.48,0.11,0.10,0.10,0.06,0.07,0.07,0.61,"",-1,-8.3,0,0.0,-7,-22.6,-4,-14.3,-15020,-3.1,-24944,-12.5,-29,-3.5,146,11.2
"01055","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","1022","73","0","2024","1","",28,160,156,150,2318385,872999,5132,1148,"",0.47,0.26,0.25,0.24,0.14,0.14,0.17,0.55,"",2,7.7,-4,-2.4,-6,-3.7,-11,-6.8,212809,10.1,-33143,-3.7,-2394,-31.8,150,15.0
"01057","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",6.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","5","1022","73","0","2024","1","",5,9,9,11,149267,80001,207,1188,"",0.53,0.12,0.12,0.15,0.08,0.14,0.07,0.58,"",0,0.0,-1,-10.0,-1,-10.0,0,0.0,-26567,-15.1,-8419,-9.5,-645,-75.7,-121,-9.2
"01059","5","1022","73","0","2024","1","",10,35,31,31,483104,158231,849,1149,"",0.59,0.17,0.15,0.15,0.09,0.07,0.07,0.55,"",2,25.0,3,9.4,-1,-3.1,-1,-3.1,10021,2.1,-11879,-7.0,26,3.2,12,1.1
"01061","5","1022","73","0","2024","1","N",5,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","1022","73","0","2024","1","N",4,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",7.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","1022","73","0","2024","1","",3,4,4,4,53651,19950,43,1032,"",0.37,0.08,0.08,0.08,0.04,0.05,0.02,0.46,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","1022","73","0","2024","1","",6,7,7,7,198434,57426,527,2181,"",0.57,0.09,0.09,0.09,0.09,0.08,0.20,0.96,"",1,20.0,0,0.0,0,0.0,0,0.0,90171,83.3,4893,9.3,-44,-7.7,991,83.3
"01069","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","1022","73","0","2024","1","",65,364,369,361,5527010,2348008,17451,1166,"",0.72,0.38,0.38,0.37,0.18,0.25,0.44,0.48,"",5,8.3,-28,-7.1,-28,-7.1,-26,-6.7,972,0.0,-152943,-6.1,-5283,-23.2,82,7.6
"01071","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",1.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","1022","73","0","2024","1","",21,211,214,222,9352537,1437422,5632,3336,"",0.71,0.72,0.72,0.74,1.10,0.46,0.32,1.50,"",-1,-4.5,12,6.0,15,7.5,22,11.0,2021331,27.6,97814,7.3,-1031,-15.5,507,17.9
"01073","2","1022","73","0","2024","1","",1,24,24,24,396214,0,0,1270,"",1.72,1.62,1.61,1.61,1.91,0.00,0.00,1.18,"",0,0.0,2,9.1,2,9.1,2,9.1,-30635,-7.2,0,0.0,0,0.0,-222,-14.9
"01073","3","1022","73","0","2024","1","N",3,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","1022","73","0","2024","1","",624,6026,6033,6074,131203176,47265763,211419,1670,"",1.11,0.87,0.86,0.87,0.43,0.66,0.62,0.49,"",30,5.1,-149,-2.4,-158,-2.6,-178,-2.8,138324,0.1,-1332179,-2.7,-59946,-22.1,45,2.8
"01075","5","1022","73","0","2024","1","",8,12,12,12,174869,75805,782,1121,"",1.03,0.18,0.18,0.17,0.08,0.10,0.18,0.48,"",0,0.0,-1,-7.7,-1,-7.7,-1,-7.7,-7169,-3.9,-5697,-7.0,-142,-15.4,44,4.1
"01077","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","1022","73","0","2024","1","",55,269,263,266,3192242,1754756,11943,923,"",0.88,0.47,0.45,0.45,0.20,0.33,0.41,0.43,"",4,7.8,-10,-3.6,-9,-3.3,-10,-3.6,-232310,-6.8,-105364,-5.7,102,0.9,-33,-3.5
"01079","5","1022","73","0","2024","1","",3,31,32,32,455303,208759,4305,1106,"",0.21,0.29,0.29,0.29,0.14,0.22,0.67,0.49,"",0,0.0,5,19.2,5,18.5,5,18.5,106294,30.5,26731,14.7,650,17.8,99,9.8
"01081","3","1022","73","0","2024","1","N",2,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","1022","73","0","2024","1","",135,616,612,626,17518819,4361471,24753,2181,"",1.27,0.50,0.48,0.49,0.44,0.41,0.41,0.91,"",7,5.5,-36,-5.5,-41,-6.3,-33,-5.0,2852230,19.4,-246215,-5.3,-5348,-17.8,458,26.6
"01083","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","1022","73","0","2024","1","",37,88,92,88,1471874,567030,3967,1267,"",0.76,0.14,0.14,0.14,0.06,0.08,0.09,0.45,"",4,12.1,-15,-14.6,-12,-11.5,-12,-12.0,-297357,-16.8,-90058,-13.7,-1864,-32.0,-63,-4.7
"01085","5","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","1022","73","0","2024","1","N",3,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","1022","73","0","2024","1","",1,4,4,4,48153,0,0,926,"",6.12,0.41,0.40,0.41,0.22,0.00,0.00,0.55,"",0,0.0,0,0.0,0,0.0,0,0.0,5190,12.1,0,0.0,0,0.0,100,12.1
"01089","2","1022","73","0","2024","1","",2,5,5,5,73106,0,0,1125,"",5.82,0.55,0.54,0.54,0.55,0.00,0.00,1.01,"",0,0.0,0,0.0,0,0.0,0,0.0,-8010,-9.9,0,0.0,0,0.0,-123,-9.9
"01089","3","1022","73","0","2024","1","",10,121,122,122,985977,0,0,623,"",1.73,0.66,0.65,0.65,0.51,0.00,0.00,0.78,"",0,0.0,-7,-5.5,-1,-0.8,-5,-3.9,-116665,-10.6,0,0.0,0,0.0,-50,-7.4
"01089","5","1022","73","0","2024","1","",418,1940,1960,1940,50590435,14814723,78043,1999,"",1.26,0.45,0.45,0.45,0.26,0.34,0.40,0.57,"",36,9.4,5,0.3,34,1.8,41,2.2,5625471,12.5,-10071,-0.1,-26092,-25.1,198,11.0
"01091","5","1022","73","0","2024","1","",7,27,26,26,501347,191871,578,1464,"",0.50,0.19,0.19,0.18,0.11,0.14,0.10,0.60,"",-1,-12.5,2,8.0,1,4.0,0,0.0,-21162,-4.1,6572,3.5,-328,-36.2,-123,-7.8
"01093","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",3.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","1022","73","0","2024","1","",12,32,33,34,546309,268183,1203,1273,"",0.70,0.16,0.17,0.17,0.10,0.14,0.12,0.59,"",2,20.0,1,3.2,2,6.5,3,9.7,24457,4.7,25137,10.3,-187,-13.5,-22,-1.7
"01095","5","1022","73","0","2024","1","",47,281,279,282,4947260,1836893,8295,1356,"",0.75,0.37,0.36,0.36,0.23,0.22,0.25,0.63,"",6,14.6,-15,-5.1,-11,-3.8,-4,-1.4,203402,4.3,-54698,-2.9,-1330,-13.8,101,8.0
"01097","3","1022","73","0","2024","1","N",4,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","1022","73","0","2024","1","",207,1781,1774,1781,37497443,13538322,62260,1622,"",0.69,0.54,0.54,0.54,0.32,0.41,0.34,0.59,"",10,5.1,-147,-7.6,-156,-8.1,-147,-7.6,-2489538,-6.2,-870655,-6.0,-36530,-37.0,27,1.7
"01099","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",4.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01099","5","1022","73","0","2024","1","",5,45,46,46,543735,287697,963,916,"",0.41,0.40,0.40,0.41,0.16,0.26,0.18,0.39,"",0,0.0,3,7.1,2,4.5,2,4.5,8848,1.7,18411,6.8,40,4.3,-34,-3.6
"01101","2","1022","73","0","2024","1","",4,51,51,52,808467,0,0,1211,"",21.90,9.52,9.48,9.63,13.48,0.00,0.00,1.41,"",0,0.0,0,0.0,2,4.1,2,4.0,-143766,-15.1,0,0.0,0,0.0,-254,-17.3
"01101","5","1022","73","0","2024","1","",154,1283,1294,1298,24946290,9755327,41866,1486,"",0.87,0.51,0.51,0.51,0.28,0.44,0.36,0.55,"",3,2.0,-173,-11.9,-64,-4.7,-47,-3.5,74579,0.3,-518283,-5.0,-33776,-44.7,106,7.7
"01103","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","1022","73","0","2024","1","",49,313,308,303,6245892,2425946,9271,1560,"",0.60,0.32,0.31,0.30,0.18,0.22,0.19,0.57,"",5,11.4,-5,-1.6,-5,-1.6,5,1.7,697572,12.6,81624,3.5,-3937,-29.8,182,13.2
"01105","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",12.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","1022","73","0","2024","1","",5,33,33,33,395418,197384,449,922,"",0.51,0.47,0.46,0.46,0.19,0.32,0.14,0.42,"",0,0.0,-3,-8.3,-2,-5.7,-2,-5.7,-9571,-2.4,-11609,-5.6,-270,-37.6,40,4.5
"01109","5","1022","73","0","2024","1","",10,23,24,26,223520,122328,1710,707,"",0.49,0.08,0.08,0.09,0.03,0.04,0.12,0.30,"",3,42.9,-4,-14.8,-2,-7.7,-1,-3.7,-4255,-1.9,-4530,-3.6,355,26.2,50,7.6
"01111","5","1022","73","0","2024","1","",7,25,24,24,337188,167798,381,1066,"",0.61,0.27,0.26,0.26,0.14,0.20,0.07,0.53,"",0,0.0,-4,-13.8,-4,-14.3,-5,-17.2,-22471,-6.2,-24182,-12.6,-965,-71.7,101,10.5
"01113","5","1022","73","0","2024","1","",25,101,100,107,1725538,661181,4486,1293,"",0.86,0.38,0.37,0.40,0.23,0.26,0.34,0.61,"",-4,-13.8,-3,-2.9,-1,-1.0,2,1.9,-143332,-7.7,-173841,-20.8,-3665,-45.0,-98,-7.0
"01115","5","1022","73","0","2024","1","",38,129,130,127,2027278,866267,8881,1212,"",0.82,0.32,0.31,0.31,0.16,0.20,0.38,0.52,"",1,2.7,-63,-32.8,-63,-32.6,-58,-31.4,-849736,-29.5,-441343,-33.8,-4141,-31.8,47,4.0
"01117","3","1022","73","0","2024","1","N",2,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","1022","73","0","2024","1","",238,1058,1045,1040,25552056,8139327,51791,1876,"",1.35,0.66,0.64,0.64,0.38,0.44,0.58,0.58,"",15,6.7,-25,-2.3,-41,-3.8,-18,-1.7,-354471,-1.4,-293718,-3.5,3209,6.6,23,1.2
"01119","5","1022","73","0","2024","1","",3,13,13,14,254809,90718,467,1470,"",0.40,0.24,0.24,0.25,0.17,0.20,0.16,0.69,"",0,0.0,0,0.0,0,0.0,1,7.7,7010,2.8,1745,2.0,-13,-2.7,4,0.3
"01121","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","1022","73","0","2024","1","",28,112,116,118,2464024,838380,5710,1643,"",0.73,0.19,0.19,0.20,0.13,0.13,0.23,0.66,"",3,12.0,10,9.8,12,11.5,14,13.5,414303,20.2,104492,14.2,-1875,-24.7,117,7.7
"01123","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",2.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01123","5","1022","73","0","2024","1","",17,105,102,101,1607453,684165,3388,1204,"",0.66,0.43,0.42,0.41,0.24,0.27,0.22,0.57,"",2,13.3,0,0.0,0,0.0,-1,-1.0,64823,4.2,-11380,-1.6,-3204,-48.6,52,4.5
"01125","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","1022","73","0","2024","1","",105,493,485,493,11015611,3931870,24490,1728,"",0.79,0.27,0.26,0.26,0.16,0.23,0.31,0.62,"",11,11.7,-113,-18.6,-125,-20.5,-113,-18.6,-2682492,-19.6,-807142,-17.0,-13604,-35.7,-7,-0.4
"01127","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","1022","73","0","2024","1","",17,93,92,89,1749161,662814,3425,1473,"",0.44,0.27,0.26,0.25,0.17,0.18,0.17,0.66,"",2,13.3,12,14.8,9,10.8,8,9.9,247472,16.5,60914,10.1,-1121,-24.7,59,4.2
"01129","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",7.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01129","5","1022","73","0","2024","1","N",4,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","3","1022","73","0","2024","1","N",1,0,0,0,0,0,0,0,"N",7.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","1022","73","0","2024","1","",5,42,42,42,670479,308906,635,1228,"",0.64,0.84,0.84,0.84,0.42,0.67,0.35,0.50,"",-1,-16.7,1,2.4,-1,-2.3,0,0.0,13734,2.1,3058,1.0,-454,-41.7,25,2.1
