"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01049","5","1022","73","0","2024","2","",16,162,166,167,3185172,158171,523,1485,"",0.44,0.37,0.38,0.38,0.27,0.28,0.18,0.71,"",-2,-11.1,4,2.5,9,5.7,6,3.7,306479,10.6,20,0.0,201,62.4,89,6.4
"01051","5","1022","73","0","2024","2","",42,104,104,101,1883178,99261,642,1406,"",0.96,0.26,0.26,0.25,0.17,0.18,0.24,0.69,"",5,13.5,14,15.6,16,18.2,12,13.5,398077,26.8,-16234,-14.1,-965,-60.0,122,9.5
"01053","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",2.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","1022","73","0","2024","2","",11,24,24,26,473432,33122,359,1476,"",0.48,0.10,0.10,0.11,0.07,0.12,0.24,0.68,"",-1,-8.3,-3,-11.1,-3,-11.1,1,4.0,8858,1.9,17262,108.8,299,498.3,119,8.8
"01055","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","1022","73","0","2024","2","",30,151,150,149,1838213,139929,846,943,"",0.50,0.24,0.24,0.24,0.11,0.15,0.17,0.47,"",3,11.1,-17,-10.1,-20,-11.8,-31,-17.2,-99696,-5.1,-53199,-27.5,-192,-18.5,80,9.3
"01057","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",6.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","5","1022","73","0","2024","2","",5,9,9,9,118912,12881,26,1016,"",0.56,0.12,0.12,0.12,0.07,0.14,0.04,0.56,"",0,0.0,-1,-10.0,-1,-10.0,-1,-10.0,-33945,-22.2,5124,66.1,-3,-10.3,-160,-13.6
"01059","5","1022","73","0","2024","2","",10,27,27,26,419106,26585,305,1209,"",0.59,0.13,0.14,0.13,0.08,0.11,0.22,0.58,"",2,25.0,-5,-15.6,-4,-12.9,-4,-13.3,-114828,-21.5,1899,7.7,225,281.2,-116,-8.8
"01061","5","1022","73","0","2024","2","N",5,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","1022","73","0","2024","2","N",4,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",7.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","1022","73","0","2024","2","",3,4,4,4,54788,1755,4,1054,"",0.37,0.08,0.08,0.08,0.04,0.03,0.01,0.51,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","1022","73","0","2024","2","",6,6,8,8,191261,5131,11,2006,"",0.59,0.08,0.11,0.11,0.09,0.06,0.03,0.88,"",-1,-14.3,-3,-33.3,1,14.3,0,0.0,67992,55.2,-9674,-65.3,-238,-95.6,821,69.3
"01069","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","1022","73","0","2024","2","",66,358,369,374,5168290,266004,1937,1083,"",0.73,0.37,0.39,0.39,0.19,0.20,0.28,0.49,"",4,6.5,-28,-7.3,-25,-6.3,-24,-6.0,-208367,-3.9,-88697,-25.0,-953,-33.0,30,2.8
"01071","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","1022","73","0","2024","2","",20,232,237,243,7625884,298741,2749,2472,"",0.69,0.79,0.81,0.84,0.95,0.79,1.13,1.17,"",-2,-9.1,9,4.0,19,8.7,42,20.9,1517941,24.9,-49850,-14.3,-1314,-32.3,276,12.6
"01073","2","1022","73","0","2024","2","",1,24,23,24,541339,0,0,1759,"",1.73,1.63,1.55,1.61,2.49,0.00,0.00,1.56,"",0,0.0,2,9.1,1,4.5,2,9.1,116806,27.5,0,0.0,0,0.0,275,18.5
"01073","3","1022","73","0","2024","2","N",3,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","1022","73","0","2024","2","",628,5994,5972,5999,127676420,3644643,21437,1640,"",1.12,0.87,0.87,0.87,0.48,0.45,0.43,0.55,"",22,3.6,-184,-3.0,-139,-2.3,-210,-3.4,4259875,3.5,-330924,-8.3,-9220,-30.1,100,6.5
"01075","5","1022","73","0","2024","2","",8,12,12,9,138453,8830,17,968,"",1.08,0.18,0.18,0.14,0.08,0.12,0.04,0.45,"",0,0.0,-1,-7.7,-1,-7.7,-4,-30.8,-39248,-22.1,-1830,-17.2,-12,-41.4,-83,-7.9
"01077","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","1022","73","0","2024","2","",57,267,280,274,3086414,271519,2038,868,"",0.91,0.46,0.48,0.48,0.21,0.33,0.37,0.44,"",7,14.0,-14,-5.0,-3,-1.1,-7,-2.5,-84854,-2.7,1509,0.6,289,16.5,2,0.2
"01079","5","1022","73","0","2024","2","",3,33,30,28,476616,13593,233,1209,"",0.22,0.29,0.27,0.25,0.15,0.08,0.12,0.56,"",0,0.0,8,32.0,3,11.1,0,0.0,69417,17.0,-15262,-52.9,-400,-63.2,34,2.9
"01081","3","1022","73","0","2024","2","N",2,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","1022","73","0","2024","2","",130,621,631,624,15775765,478687,3485,1941,"",1.21,0.50,0.51,0.50,0.43,0.29,0.32,0.85,"",-3,-2.3,-32,-4.9,-41,-6.1,-57,-8.4,1346334,9.3,-95889,-16.7,-901,-20.5,281,16.9
"01083","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","1022","73","0","2024","2","",37,89,90,89,1463887,77436,798,1261,"",0.74,0.14,0.14,0.14,0.07,0.08,0.13,0.47,"",5,15.6,-12,-11.9,-7,-7.2,-8,-8.2,-149554,-9.3,-37408,-32.6,41,5.4,-1,-0.1
"01085","5","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","1022","73","0","2024","2","N",3,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","1022","73","0","2024","2","",1,4,4,4,42881,0,0,825,"",5.94,0.41,0.41,0.40,0.16,0.00,0.00,0.39,"",0,0.0,0,0.0,0,0.0,0,0.0,4090,10.5,0,0.0,0,0.0,79,10.6
"01089","2","1022","73","0","2024","2","",2,5,5,5,99883,0,0,1537,"",5.78,0.54,0.54,0.53,0.66,0.00,0.00,1.22,"",0,0.0,0,0.0,0,0.0,0,0.0,17240,20.9,0,0.0,0,0.0,266,20.9
"01089","3","1022","73","0","2024","2","",10,123,127,126,1007494,0,0,618,"",1.72,0.66,0.68,0.66,0.48,0.00,0.00,0.72,"",0,0.0,-8,-6.1,2,1.6,-2,-1.6,45482,4.7,0,0.0,0,0.0,40,6.9
"01089","5","1022","73","0","2024","2","",428,1925,1922,1935,47165842,1226070,7013,1882,"",1.27,0.45,0.45,0.45,0.26,0.25,0.25,0.57,"",29,7.3,55,2.9,43,2.3,48,2.5,2953033,6.7,-282240,-18.7,-5397,-43.5,72,4.0
"01091","5","1022","73","0","2024","2","",7,25,25,25,469641,20182,53,1445,"",0.50,0.18,0.18,0.18,0.12,0.13,0.06,0.63,"",0,0.0,-3,-10.7,-2,-7.4,-2,-7.4,-12490,-2.6,-4106,-16.9,-12,-18.5,88,6.5
"01093","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",3.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","1022","73","0","2024","2","",12,34,35,37,592751,29615,59,1290,"",0.69,0.18,0.18,0.19,0.11,0.13,0.05,0.62,"",0,0.0,3,9.7,4,12.9,4,12.1,37717,6.8,2363,8.7,-226,-79.3,-58,-4.3
"01095","5","1022","73","0","2024","2","",48,269,275,275,5690255,271417,2380,1603,"",0.76,0.35,0.36,0.36,0.28,0.27,0.49,0.78,"",6,14.3,-3,-1.1,-6,-2.1,-27,-8.9,712111,14.3,-93502,-25.6,-975,-29.1,259,19.3
"01097","3","1022","73","0","2024","2","N",4,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","1022","73","0","2024","2","",209,1774,1772,1788,34089593,1388258,7581,1475,"",0.70,0.55,0.54,0.55,0.31,0.33,0.27,0.57,"",5,2.5,-124,-6.5,-118,-6.2,-115,-6.0,-1620626,-4.5,-111755,-7.5,-3726,-33.0,27,1.9
"01099","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",4.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01099","5","1022","73","0","2024","2","",6,43,46,45,487308,44417,155,839,"",0.49,0.39,0.42,0.41,0.15,0.34,0.23,0.37,"",1,20.0,0,0.0,1,2.2,0,0.0,-28664,-5.6,959,2.2,51,49.0,-56,-6.3
"01101","2","1022","73","0","2024","2","",4,17,17,17,988510,0,0,4473,"",21.86,3.28,3.25,3.24,14.45,0.00,0.00,4.43,"",0,0.0,-33,-66.0,-31,-64.6,-32,-65.3,99978,11.3,0,0.0,0,0.0,3078,220.6
"01101","5","1022","73","0","2024","2","",155,1285,1451,1279,22867173,1007380,4687,1314,"",0.87,0.53,0.60,0.53,0.27,0.37,0.25,0.50,"",2,1.3,-52,-3.9,-131,-8.3,-191,-13.0,-709125,-3.0,-497001,-33.0,-4563,-49.3,74,6.0
"01103","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","1022","73","0","2024","2","",51,302,310,305,5594616,227524,654,1408,"",0.62,0.31,0.32,0.31,0.17,0.17,0.09,0.55,"",7,15.9,-2,-0.7,1,0.3,-1,-0.3,443875,8.6,-132798,-36.9,-964,-59.6,115,8.9
"01105","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",13.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","1022","73","0","2024","2","",5,37,37,37,417359,34947,71,868,"",0.52,0.52,0.52,0.53,0.21,0.46,0.16,0.40,"",0,0.0,2,5.7,1,2.8,2,5.7,5961,1.4,8050,29.9,1,1.4,-28,-3.1
"01109","5","1022","73","0","2024","2","",10,26,27,23,279943,20197,172,850,"",0.51,0.09,0.09,0.08,0.03,0.06,0.07,0.39,"",2,25.0,-2,-7.1,-1,-3.6,-6,-20.7,4505,1.6,-17088,-45.8,-313,-64.5,102,13.6
"01111","5","1022","73","0","2024","2","",7,25,26,25,319514,25923,52,970,"",0.61,0.27,0.28,0.27,0.15,0.21,0.06,0.54,"",0,0.0,-1,-3.8,-2,-7.1,-4,-13.8,-14494,-4.3,6303,32.1,-407,-88.7,41,4.4
"01113","5","1022","73","0","2024","2","",27,112,114,110,1732622,190791,2186,1190,"",0.92,0.42,0.43,0.42,0.25,0.53,1.03,0.59,"",-1,-3.6,3,2.8,15,15.2,10,10.0,74643,4.5,50406,35.9,842,62.6,-52,-4.2
"01115","5","1022","73","0","2024","2","",40,129,128,129,1895456,123618,2369,1133,"",0.84,0.31,0.31,0.31,0.16,0.22,0.62,0.52,"",4,11.1,-60,-31.7,-66,-34.0,-65,-33.5,-948087,-33.3,-46113,-27.2,-338,-12.5,-4,-0.4
"01117","3","1022","73","0","2024","2","N",2,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","1022","73","0","2024","2","",244,1092,1085,1081,22624301,1080012,19174,1603,"",1.38,0.68,0.68,0.67,0.40,0.52,1.56,0.59,"",22,9.9,57,5.5,42,4.0,29,2.8,-128476,-0.6,219566,25.5,12967,208.9,-75,-4.5
"01119","5","1022","73","0","2024","2","",3,13,13,14,229686,3166,29,1325,"",0.42,0.23,0.24,0.26,0.16,0.06,0.08,0.66,"",0,0.0,0,0.0,0,0.0,1,7.7,5842,2.6,429,15.7,2,7.4,0,0.0
"01121","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","1022","73","0","2024","2","",28,119,119,119,2394473,75317,533,1548,"",0.73,0.20,0.20,0.20,0.13,0.10,0.14,0.63,"",1,3.7,10,9.2,7,6.2,7,6.2,268691,12.6,-15226,-16.8,-740,-58.1,75,5.1
"01123","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",2.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01123","5","1022","73","0","2024","2","",17,97,102,98,1425385,98919,755,1108,"",0.66,0.40,0.41,0.40,0.23,0.28,0.33,0.57,"",2,13.3,-3,-3.0,3,3.0,-2,-2.0,48949,3.6,-361,-0.4,-542,-41.8,46,4.3
"01125","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","1022","73","0","2024","2","",108,486,488,487,10901002,298486,2270,1722,"",0.82,0.26,0.26,0.27,0.18,0.13,0.17,0.69,"",11,11.3,-110,-18.5,-111,-18.5,-116,-19.2,-3136029,-22.3,-49203,-14.2,-391,-14.7,-80,-4.4
"01127","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","1022","73","0","2024","2","",18,88,87,85,1529648,44949,177,1358,"",0.47,0.25,0.25,0.24,0.16,0.09,0.06,0.67,"",1,5.9,5,6.0,5,6.1,4,4.9,203915,15.4,-23169,-34.0,-353,-66.6,114,9.2
"01129","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",7.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01129","5","1022","73","0","2024","2","N",4,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","3","1022","73","0","2024","2","N",1,0,0,0,0,0,0,0,"N",7.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","1022","73","0","2024","2","",5,42,42,43,593819,18256,36,1079,"",0.63,0.83,0.83,0.86,0.37,0.38,0.12,0.45,"",-1,-16.7,1,2.4,1,2.4,2,4.9,8086,1.4,-541,-2.9,-26,-41.9,-20,-1.8
